Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Nb de familles 2019;Part des familles avec 3 enf. ou plus de - de 25 ans 2019;Population municipale 2019
82060;Fauroux;70;7.1;194
82061;Féneyrols;43;0;142
82062;Finhan;447;10.3;1546
82063;Garganvillar;202;9.9;679
82064;Gariès;44;11.1;121
82065;Gasques;136;7.4;409
82066;Génébrières;189;5;609
82067;Gensac;40;0;107
82068;Gimat;66;23.1;240
82069;Ginals;59;0;202
82070;Glatens;20;0;73
82071;Goas;10;0;37
82072;Golfech;280;9.4;1014
82073;Goudourville;314;3.8;937
82074;Gramont;35;0;133
82075;Grisolles;1216;7.6;4177
82076;L'Honor-de-Cos;489;7.9;1587
82077;Labarthe;125;8;400
82078;Labastide-de-Penne;40;0;128
82079;Labastide-Saint-Pierre;1149;11.3;3783
82080;Labastide-du-Temple;352;12.6;1143
82081;Labourgade;54;20;194
82082;Lacapelle-Livron;54;9.1;196
82083;Lachapelle;35;0;118
82084;Lacour;53;0;168
82085;Lacourt-Saint-Pierre;406;9.2;1239
82086;Lafitte;72;0;221
82087;Lafrançaise;855;5.3;2835
82088;Laguépie;164;2.8;604
82089;Lamagistère;330;9.2;1167
82090;Lamothe-Capdeville;320;7.8;1052
82091;Lamothe-Cumont;35;14.3;126
82092;Lapenche;86;6.2;284
82093;Larrazet;176;14.9;693
82094;Lauzerte;432;4.6;1454
82095;Lavaurette;60;8.3;217
82096;La Ville-Dieu-du-Temple;909;8.6;3148
82097;Lavit;394;5.2;1619
82098;Léojac;417;3.6;1269
82099;Lizac;172;8.6;529
82100;Loze;42;0;132
82101;Malause;339;11.6;1199
82102;Mansonville;102;10;294
82103;Marignac;29;0;107
82104;Marsac;55;0;186
82105;Mas-Grenier;396;6.2;1342
82106;Maubec;46;0;137
82107;Maumusson;14;0;46
82108;Meauzac;413;9.4;1360
82109;Merles;55;9.1;201
82110;Mirabel;331;4.4;1037
82111;Miramont-de-Quercy;95;5;316
82112;Moissac;3744;12;13378
82113;Molières;335;5.6;1182
82114;Monbéqui;192;8.5;645
82115;Monclar-de-Quercy;549;12.8;2004
82116;Montagudet;65;7.7;194
82117;Montaigu-de-Quercy;393;4.9;1302
82118;Montaïn;30;0;100
82119;Montalzat;200;2.5;654
82120;Montastruc;94;5;295
82121;Montauban;16706;8.8;61372
82122;Montbarla;61;8.3;183
82123;Montbartier;424;9.7;1474
82124;Montbeton;1200;8.7;4241
82125;Montech;1872;7.3;6589
82126;Monteils;425;8.2;1359
82127;Montesquieu;252;3.9;758
82128;Montfermier;30;0;106
82129;Montgaillard;45;11.1;145
82130;Montjoi;60;0;166
82131;Montpezat-de-Quercy;448;3.3;1590
82132;Montricoux;343;10.3;1186
82133;Mouillac;26;20;93
82134;Nègrepelisse;1579;9.4;5685
82135;Nohic;407;6.2;1340
82136;Orgueil;518;10.9;1754
82137;Parisot;169;0;570
82138;Perville;64;0;162
82139;Le Pin;34;0;121
82140;Piquecos;135;0;444
82141;Pommevic;150;9.6;546
82142;Pompignan;446;8.3;1544
82143;Poupas;30;0;85
82144;Puycornet;234;4.3;746
82145;Puygaillard-de-Quercy;112;9.1;379
82146;Puygaillard-de-Lomagne;20;0;60
82147;Puylagarde;105;0;331
82148;Puylaroque;208;4.5;694
82149;Réalville;574;7.9;1879
82150;Reyniès;260;7.7;862
82151;Roquecor;138;0;401
82152;Saint-Aignan;134;7;398
82153;Saint-Amans-du-Pech;71;0;226
82154;Saint-Amans-de-Pellagal;74;0;212
82155;Saint-Antonin-Noble-Val;557;4.1;1851
82156;Saint-Arroumex;45;0;148
82157;Saint-Beauzeil;34;14.3;96
82158;Saint-Cirice;44;11.1;147
82159;Saint-Cirq;175;8.6;557
82160;Saint-Clair;90;5.6;264
82161;Saint-Étienne-de-Tulmont;1182;6.3;3901
82162;Saint-Georges;84;5.7;261
82163;Saint-Jean-du-Bouzet;14;33.3;49
82164;Sainte-Juliette;39;0;126
82165;Saint-Loup;161;6.3;531
82166;Saint-Michel;77;14.2;276
82167;Saint-Nauphary;583;4;1875
82168;Saint-Nazaire-de-Valentane;90;5.6;323
82169;Saint-Nicolas-de-la-Grave;672;6.6;2296
82170;Saint-Paul-d'Espis;181;5.6;566
82171;Saint-Porquier;413;12;1414
82172;Saint-Projet;83;0;278
82173;Saint-Sardos;328;4.6;1155
82174;Saint-Vincent-d'Autéjac;95;0;285
82175;Saint-Vincent-Lespinasse;95;5.3;277
82176;La Salvetat-Belmontet;266;3.8;856
82177;Sauveterre;55;9.1;160
82178;Savenès;245;8.2;811
82179;Septfonds;684;7.2;2238
82180;Sérignac;173;8.8;526
82181;Sistels;64;7.7;207
82182;Touffailles;115;4.3;339
82183;Tréjouls;79;5.9;238
82184;Vaïssac;263;9.7;896
82185;Valeilles;70;0;248
82186;Valence;1380;10.5;5205
82187;Varen;190;5.3;654
82188;Varennes;200;5;632
82189;Vazerac;225;6.7;743
82190;Verdun-sur-Garonne;1393;7.6;4808
82191;Verfeil;120;4.2;416
82192;Verlhac-Tescou;170;2.9;522
82193;Vigueron;36;0;137
82194;Villebrumier;413;8.5;1368
82195;Villemade;230;8.5;779
83001;Les Adrets-de-l'Estérel;874;5.1;2784
83002;Aiguines;78;5.9;270
83003;Ampus;290;5.2;913
83004;Les Arcs;2126;6.8;7066
83005;Artignosc-sur-Verdon;90;0;288
83006;Artigues;90;5.6;283
83007;Aups;693;2.9;2284
83008;Bagnols-en-Forêt;910;3.9;2862
83009;Bandol;2372;2.9;8403
83010;Bargème;67;8;225
83011;Bargemon;372;7;1334
83012;Barjols;873;6.7;2990
83013;La Bastide;69;0;208
83014;Baudinard-sur-Verdon;73;0;235
83015;Bauduen;115;4.3;321
83016;Le Beausset;3010;4.2;9845
83017;Belgentier;760;3.5;2423
83018;Besse-sur-Issole;905;5.2;3038
83019;Bormes-les-Mimosas;2528;3;8162
83020;Le Bourguet;5;0;41
83021;Bras;795;8.8;2629
83022;Brenon;5;0;25
83023;Brignoles;4710;10.6;17361
83025;Brue-Auriac;424;8.1;1419
83026;Cabasse;582;10.1;1951
83027;La Cadière-d'Azur;1790;4.1;5574
83028;Callas;572;5.2;1948
83029;Callian;1013;4.4;3341
83030;Camps-la-Source;606;4.1;1897
83031;Le Cannet-des-Maures;1277;8.1;4279
83032;Carcès;1045;4.8;3380
83033;Carnoules;1055;7;3525
83034;Carqueiranne;2940;2.8;9518
83035;Le Castellet;1188;2.9;3873
83036;Cavalaire-sur-Mer;2312;3.5;7586
83037;La Celle;460;6.3;1483
83038;Châteaudouble;138;11.1;477
83039;Châteauvert;45;0;147
83040;Châteauvieux;20;0;79
83041;Claviers;220;6.8;720
83042;Cogolin;3254;6.2;11311
83043;Collobrières;505;5;1874
83044;Comps-sur-Artuby;100;5;328
83045;Correns;271;3.5;906
83046;Cotignac;639;1.3;2111
83047;La Crau;5835;5.7;18774
83048;La Croix-Valmer;1135;4.4;3779
83049;Cuers;3505;6.4;11962
83050;Draguignan;10979;8.5;39433
83051;Entrecasteaux;346;6.9;1118
83052;Esparron;110;9.1;371
83053;Évenos;765;3.8;2416
83054;La Farlède;2635;4.6;9614
83055;Fayence;1718;5.7;5735
83056;Figanières;775;8.3;2623
83057;Flassans-sur-Issole;1030;10.7;3564
83058;Flayosc;1301;4.2;4247
83059;Forcalqueiret;925;9.7;3101
83060;Fox-Amphoux;143;6.5;458
83061;Fréjus;15456;6;54458
83062;La Garde;6801;8;25505
83063;La Garde-Freinet;576;5.3;1847
83064;Garéoult;1744;4.4;5303
83065;Gassin;781;3.8;2614
83066;Ginasservis;543;9.3;1874
83067;Gonfaron;1245;9.6;4329
83068;Grimaud;1331;4.5;4562
83069;Hyères;14763;5.7;54821
83070;Le Lavandou;1724;4.6;5985
83071;La Londe-les-Maures;3362;2.8;10641
83072;Lorgues;2727;6.1;9054
83073;Le Luc;3067;9.5;11094
83074;La Martre;57;0;204
83075;Les Mayons;192;5.3;631
83076;Mazaugues;265;5.7;868
83077;Méounes-lès-Montrieux;683;5.9;2226
83078;Moissac-Bellevue;99;0;290
83079;La Môle;450;6.7;1461
83080;Mons;261;0;806
83081;Montauroux;2030;7.1;6548
83082;Montferrat;208;8.8;1527
83083;Montfort-sur-Argens;429;9.1;1420
83084;Montmeyan;166;4.4;533
83085;La Motte;849;3.8;2804
83086;Le Muy;2668;9.6;9288
83087;Nans-les-Pins;1396;5.7;4835
83088;Néoules;906;5.4;2828
83089;Ollières;192;10;650
83090;Ollioules;3969;5.8;13866
83091;Pierrefeu-du-Var;1773;5.6;6068
83092;Pignans;1285;10.5;4588
83093;Plan-d'Aups-Sainte-Baume;624;8.5;2187
83094;Le Plan-de-la-Tour;935;5.9;3048
83095;Pontevès;238;7.2;737
83096;Pourcieux;474;6.1;1574
83097;Pourrières;1578;5.7;5181
83098;Le Pradet;3016;4;10277
83099;Puget-sur-Argens;2300;7.8;8062
83100;Puget-Ville;1240;6.6;4357
83101;Ramatuelle;639;1.4;2115
83102;Régusse;876;8.4;2642
83103;Le Revest-les-Eaux;1184;5.9;3962
83104;Rians;1293;6.5;4278
83105;Riboux;14;0;49
83106;Rocbaron;1630;8.6;5250
83107;Roquebrune-sur-Argens;4704;3.8;14937
83108;La Roquebrussanne;685;7.3;2203
83109;La Roque-Esclapon;73;6.1;256
83110;Rougiers;510;8.6;1662
83111;Sainte-Anastasie-sur-Issole;668;6;2048
83112;Saint-Cyr-sur-Mer;3454;3.3;11484
83113;Saint-Julien;730;8.2;2402
83114;Saint-Martin-de-Pallières;71;14.1;247
83115;Sainte-Maxime;4126;5;14448
83116;Saint-Maximin-la-Sainte-Baume;5063;8.3;17095
83117;Saint-Paul-en-Forêt;556;2.7;1757
83118;Saint-Raphaël;10802;4.2;36027
83119;Saint-Tropez;1066;3;3851
83120;Saint-Zacharie;1811;8.6;6051
83121;Salernes;1110;3.6;3761
83122;Les Salles-sur-Verdon;80;6.2;226
83123;Sanary-sur-Mer;5115;2.7;16889
83124;Seillans;790;5.8;2669
83125;Seillons-Source-d'Argens;726;10.5;2492
83126;La Seyne-sur-Mer;17930;8.1;62987
83127;Signes;835;10.4;2927
83128;Sillans-la-Cascade;228;5.9;745
83129;Six-Fours-les-Plages;10208;3.8;34592
83130;Solliès-Pont;3602;4.9;11762
83131;Solliès-Toucas;1764;4.8;5753
83132;Solliès-Ville;805;1.9;2526
83133;Tanneron;523;4.7;1671
83134;Taradeau;591;3.9;1784
83135;Tavernes;425;5.9;1405
83136;Le Thoronet;820;5.4;2552
83137;Toulon;47184;8;178745
83138;Tourrettes;882;6.7;2877
83139;Tourtour;184;2.7;585
83140;Tourves;1546;8.2;5042
83141;Trans-en-Provence;1857;5.3;5947
83142;Trigance;56;0;203
83143;Le Val;1340;5.6;4292
83144;La Valette-du-Var;6870;5.3;24087
83145;Varages;338;10;1176
83146;La Verdière;493;8.5;1603
83147;Vérignon;5;0;9
83148;Vidauban;3777;8.8;12616
83149;Villecroze;436;4.6;1466
83150;Vinon-sur-Verdon;1262;6.7;4248
83151;Vins-sur-Caramy;272;9.4;963
83152;Rayol-Canadel-sur-Mer;201;0;667
83153;Saint-Mandrier-sur-Mer;1375;4.7;6095
83154;Saint-Antonin-du-Var;245;3.9;722
84001;Althen-des-Paluds;849;7.3;2851
84002;Ansouis;351;5.6;1046
84003;Apt;3039;10.2;11037
84004;Aubignan;1750;8;5778
84005;Aurel;65;7.7;193
84006;Auribeau;20;0;70
84007;Avignon;22151;14.7;91143
84008;Le Barroux;177;2.8;639
84009;La Bastide-des-Jourdans;469;8.8;1614
84010;La Bastidonne;251;6.5;873
84011;Le Beaucet;111;4.5;355
84012;Beaumes-de-Venise;698;6.5;2389
84013;Beaumettes;96;5;280
84014;Beaumont-de-Pertuis;340;2.9;1134
84015;Beaumont-du-Ventoux;97;5;296
84016;Bédarrides;1650;6.1;5316
84017;Bédoin;920;4.3;3093
84018;Blauvac;145;10.8;518
84019;Bollène;3848;11.1;13439
84020;Bonnieux;370;1.4;1206
84021;Brantes;27;0;90
84022;Buisson;83;6.3;277
84023;Buoux;27;0;87
84024;Cabrières-d'Aigues;289;5.2;957
84025;Cabrières-d'Avignon;581;5.1;1835
84026;Cadenet;1198;9.6;4201
84027;Caderousse;786;8.5;2651
84028;Cairanne;343;7.2;1084
84029;Camaret-sur-Aigues;1347;7.3;4542
84030;Caromb;1031;6.3;3399
84031;Carpentras;8066;11.7;29236
84032;Caseneuve;156;6.2;493
84033;Castellet-en-Luberon;32;16.7;120
84034;Caumont-sur-Durance;1535;5.9;4914
84035;Cavaillon;6983;11.6;26236
84036;Châteauneuf-de-Gadagne;1029;4.5;3321
84037;Châteauneuf-du-Pape;572;6.7;2055
84038;Cheval-Blanc;1327;5.4;4290
84039;Courthézon;1776;7.1;6026
84040;Crestet;121;8.3;416
84041;Crillon-le-Brave;160;5.5;475
84042;Cucuron;510;5.5;1771
84043;Entraigues-sur-la-Sorgue;2620;5.5;8595
84044;Entrechaux;331;7.5;1134
84045;Faucon;146;7.1;450
84046;Flassan;137;7.6;478
84047;Gargas;1011;2.9;3078
84048;Gignac;19;0;71
84049;Gigondas;135;3.7;434
84050;Gordes;534;1.8;1670
84051;Goult;330;8.8;1100
84052;Grambois;370;5.4;1226
84053;Grillon;552;4.4;1749
84054;L'Isle-sur-la-Sorgue;5805;6.4;20042
84055;Jonquerettes;513;7.7;1550
84056;Jonquières;1606;10.6;5469
84057;Joucas;112;0;347
84058;Lacoste;124;4.2;423
84059;Lafare;31;0;121
84060;Lagarde-d'Apt;16;0;32
84061;Lagarde-Paréol;111;0;327
84062;Lagnes;542;1.8;1641
84063;Lamotte-du-Rhône;125;3.9;395
84064;Lapalud;1137;9.2;3830
84065;Lauris;1157;5.2;3879
84066;Lioux;86;11.7;291
84067;Loriol-du-Comtat;800;3.8;2520
84068;Lourmarin;314;4.6;1040
84069;Malaucène;851;2.4;2785
84070;Malemort-du-Comtat;556;7.4;1887
84071;Maubec;580;5.6;1920
84072;Mazan;1889;8.2;6201
84073;Ménerbes;329;4.5;1002
84074;Mérindol;672;6.6;2189
84075;Méthamis;139;0;442
84076;Mirabeau;380;9.6;1344
84077;Modène;139;11.1;465
84078;Mondragon;1102;7.4;3736
84079;Monieux;83;5.4;282
84080;Monteux;3731;9.1;12935
84081;Morières-lès-Avignon;2680;5.8;8786
84082;Mormoiron;580;6;1864
84083;Mornas;731;5.8;2438
84084;La Motte-d'Aigues;427;9.4;1371
84085;Murs;115;12.7;418
84086;Oppède;427;4.4;1295
84087;Orange;7711;10.7;28772
84088;Pernes-les-Fontaines;3141;4.4;10170
84089;Pertuis;5950;6.5;20557
84090;Peypin-d'Aigues;210;9.5;673
84091;Piolenc;1643;8.1;5394
84092;Le Pontet;4506;11.3;17041
84093;Puget;265;3.6;819
84094;Puyméras;185;0;580
84095;Puyvert;264;1.8;830
84096;Rasteau;260;3.8;803
84097;Richerenches;170;0;537
84098;Roaix;194;9.8;634
84099;Robion;1378;6.4;4631
84100;La Roque-Alric;15;0;52
84101;La Roque-sur-Pernes;135;0;416
84102;Roussillon;405;3.3;1289
84103;Rustrel;195;7.7;661
84104;Sablet;395;7.4;1349
84105;Saignon;285;3.5;929
84106;Sainte-Cécile-les-Vignes;733;8.7;2591
84107;Saint-Christol;165;6.1;1401
84108;Saint-Didier;543;4.1;1996
84109;Saint-Hippolyte-le-Graveyron;50;20;167
84110;Saint-Léger-du-Ventoux;15;0;33
84111;Saint-Marcellin-lès-Vaison;98;5;327
84112;Saint-Martin-de-Castillon;193;8.1;728
84113;Saint-Martin-de-la-Brasque;240;3.9;815
84114;Saint-Pantaléon;45;0;189
84115;Saint-Pierre-de-Vassols;157;3.2;509
84116;Saint-Romain-en-Viennois;258;4.2;783
84117;Saint-Roman-de-Malegarde;89;16.7;330
84118;Saint-Saturnin-lès-Apt;899;4.4;2877
84119;Saint-Saturnin-lès-Avignon;1474;6.2;4935
84120;Saint-Trinit;30;0;118
84121;Sannes;81;0;265
84122;Sarrians;1819;7.9;6128
84123;Sault;383;3.6;1361
84124;Saumane-de-Vaucluse;293;5;946
84125;Savoillan;19;0;61
84126;Séguret;261;1.8;856
84127;Sérignan-du-Comtat;890;5.6;2853
84128;Sivergues;10;0;46
84129;Sorgues;5256;12;18893
84130;Suzette;39;0;113
84131;Taillades;611;3.8;1921
84132;Le Thor;2672;6.8;8940
84133;La Tour-d'Aigues;1256;7.8;4334
84134;Travaillan;205;9.8;711
84135;Uchaux;537;6.5;1666
84136;Vacqueyras;375;5.5;1240
84137;Vaison-la-Romaine;1655;6;5908
84138;Valréas;2586;11.3;9403
84139;Fontaine-de-Vaucluse;153;3;579
84140;Vaugines;146;6.9;558
84141;Vedène;3403;6.8;11383
84142;Velleron;928;5.3;2976
84143;Venasque;261;3.1;1013
84144;Viens;199;2.6;641
84145;Villars;235;4.3;781
84146;Villedieu;149;3.2;489
84147;Villelaure;1029;5.4;3356
84148;Villes-sur-Auzon;378;4.7;1284
84149;Violès;508;8.2;1710
84150;Visan;598;6.7;1956
84151;Vitrolles-en-Lubéron;50;0;164
85001;L'Aiguillon-la-Presqu'île;866;2.3;2726
85002;L'Aiguillon-sur-Vie;598;5.8;2024
85003;Aizenay;2930;8.7;9881
85004;Angles;955;3.7;2878
85005;Antigny;324;4.5;1054
85006;Apremont;557;7.4;1854
85008;Aubigny-Les Clouzeaux;2129;8.9;6880
85009;Auchay-sur-Vendée;349;8.5;1165
85010;Avrillé;430;4.7;1423
85011;Barbâtre;498;6.6;1723
85012;La Barre-de-Monts;642;5.2;2179
85013;Bazoges-en-Paillers;414;10.7;1460
85014;Bazoges-en-Pareds;345;8.5;1149
85015;Beaufou;445;12.4;1514
85016;Beaulieu-sous-la-Roche;679;7.3;2252
85017;Beaurepaire;703;15.8;2442
85018;Beauvoir-sur-Mer;1239;4.6;3880
85019;Bellevigny;1852;8.6;6095
85020;Benet;1187;8.8;4014
85021;La Bernardière;545;13;1868
85022;Le Bernard;392;7.1;1239
85023;Bessay;140;7.1;439
85024;Bois-de-Céné;612;10.1;2048
85025;La Boissière-de-Montaigu;678;9.3;2272
85026;La Boissière-des-Landes;443;7.9;1417
85028;Bouillé-Courdault;186;8.1;595
85029;Bouin;630;6.2;2156
85031;Le Boupère;954;11.5;3227
85033;Bourneau;226;8.7;731
85034;Bournezeau;989;9.7;3403
85035;Bretignolles-sur-Mer;1660;3.9;5066
85036;La Bretonnière-la-Claye;158;11.2;573
85037;Breuil-Barret;185;5.4;590
85038;Les Brouzils;790;8.9;2816
85039;La Bruffière;1151;11.9;4028
85040;La Caillère-Saint-Hilaire;330;7.6;1128
85041;Cezais;94;15.9;296
85042;Chaillé-les-Marais;560;8;1883
85045;La Chaize-Giraud;315;6.3;1083
85046;La Chaize-le-Vicomte;1100;10;3799
85047;Challans;6492;5.5;21322
85049;Champagné-les-Marais;529;7.5;1783
85050;Le Champ-Saint-Père;521;9.7;1857
85051;Chantonnay;2449;11;8394
85053;La Chapelle-aux-Lys;85;11.8;260
85054;La Chapelle-Hermier;270;8.6;900
85055;La Chapelle-Palluau;282;8;935
85056;La Chapelle-Thémer;120;12.5;391
85058;Chasnais;232;8.5;735
85059;La Châtaigneraie;695;6.5;2586
85061;Château-Guibert;446;11;1506
85062;Châteauneuf;325;10.8;1114
85064;Chauché;734;8.8;2469
85065;Chavagnes-en-Paillers;953;12.4;3552
85066;Chavagnes-les-Redoux;243;12.4;834
85067;Cheffois;298;13.3;994
85070;Coëx;992;7.9;3285
85071;Commequiers;1101;7.2;3605
85072;La Copechagnière;289;10.9;1018
85073;Corpe;311;12.7;1014
85074;La Couture;66;7.7;224
85076;Cugand;1000;7;3563
85077;Curzon;166;18.4;538
85078;Damvix;239;4;741
85080;Doix lès Fontaines;502;8.9;1731
85081;Dompierre-sur-Yon;1369;7.2;4344
85082;Les Epesses;867;11.1;2914
85083;L'Épine;480;5;1633
85084;Essarts en Bocage;2635;10.4;9174
85086;Falleron;495;7.1;1637
85087;Faymoreau;64;7.2;198
85088;Le Fenouiller;1596;4.9;4854
85089;La Ferrière;1590;9.7;5315
85090;Sèvremont;1835;9.8;6423
85092;Fontenay-le-Comte;3518;6.6;13235
85093;Fougeré;373;8.2;1224
85094;Foussais-Payré;358;10.1;1157
85095;Froidfond;569;9.2;1942
85096;La Garnache;1532;7.7;5114
85097;La Gaubretière;915;9.3;3111
85098;La Genétouze;615;8.9;1982
85099;Le Girouard;320;7.8;1097
85100;Givrand;714;5.4;2230
85101;Le Givre;140;7.1;489
85102;Grand'Landes;188;16.1;692
85103;Grosbreuil;644;8.1;2229
85104;Grues;290;3.4;895
85105;Le Gué-de-Velluire;165;3;529
85106;La Guérinière;395;3.8;1320
85108;L'Herbergement;927;8.8;3297
85109;Les Herbiers;4579;10.2;16250
85110;L'Hermenault;243;8.3;924
85111;L'Île-d'Elle;438;8.9;1501
85112;L'Île-d'Olonne;926;4.8;2783
85113;L'Île-d'Yeu;1507;4.6;4850
85114;Jard-sur-Mer;866;1;2665
85115;La Jaudonnière;179;13.4;600
85116;La Jonchère;150;6.6;461
85117;Lairoux;196;7.2;621
85118;Landeronde;731;9.6;2363
85119;Les Landes-Genusson;722;7.3;2403
85120;Landevieille;446;6.6;1449
85121;Le Langon;302;9.4;993
85123;Liez;81;6.2;280
85125;Loge-Fougereuse;118;13.6;400
85126;Longèves;438;7.7;1341
85127;Longeville-sur-Mer;760;3.9;2405
85128;Luçon;2629;5.2;9554
85129;Les Lucs-sur-Boulogne;1028;13.2;3522
85130;Maché;494;10.3;1589
85131;Les Magnils-Reigniers;480;10.4;1486
85132;Maillé;215;7;749
85133;Maillezais;285;7.8;921
85134;Mallièvre;70;14.3;243
85135;Mareuil-sur-Lay-Dissais;840;7.7;2792
85136;Marillet;35;14.3;123
85137;Marsais-Sainte-Radégonde;149;3;480
85138;Martinet;365;9.6;1171
85139;Le Mazeau;144;6.8;445
85140;La Meilleraie-Tillay;469;8.8;1502
85141;Menomblet;208;15.1;675
85142;La Merlatière;306;10.3;1014
85143;Mervent;315;9.1;1047
85144;Mesnard-la-Barotière;434;11.8;1504
85145;Monsireigne;285;14;957
85146;Montaigu-Vendée;5788;9.9;20424
85147;Montournais;508;8.9;1641
85148;Montreuil;267;9.3;814
85149;Moreilles;108;17.6;413
85151;Mortagne-sur-Sèvre;1728;10.3;6059
85152;Les Achards;1505;9;5271
85153;Mouchamps;842;12.4;2922
85154;Mouilleron-Saint-Germain;506;13;1806
85155;Mouilleron-le-Captif;1556;7.7;4971
85156;Moutiers-les-Mauxfaits;643;7.7;2212
85157;Moutiers-sur-le-Lay;217;9.5;761
85158;Mouzeuil-Saint-Martin;363;8;1194
85159;Nalliers;686;9.6;2310
85160;Nesmy;865;10.3;2912
85161;Nieul-le-Dolent;736;9.6;2549
85162;Rives-d'Autise;605;10.6;2094
85163;Noirmoutier-en-l'Île;1390;3.3;4550
85164;Notre-Dame-de-Monts;641;4.5;2149
85167;L'Orbrie;253;5.3;787
85169;Palluau;325;9.2;1106
85171;Péault;180;11.1;608
85172;Le Perrier;636;7.7;2056
85174;Petosse;195;7.7;687
85175;Les Pineaux;188;19.7;660
85176;Pissotte;355;5.7;1160
85177;Les Velluire-sur-Vendée;401;7.7;1383
85178;Le Poiré-sur-Vie;2508;12.5;8596
85179;Poiroux;350;8.3;1158
85181;Pouillé;190;7.9;644
85182;Pouzauges;1552;8.4;5557
85184;Puy-de-Serre;96;5.4;321
85185;Puyravault;189;7.2;657
85186;La Rabatelière;278;16.3;999
85187;Réaumur;262;7.7;862
85188;La Réorthe;330;10.4;1097
85189;Notre-Dame-de-Riez;655;5.3;2156
85190;Rocheservière;973;10.3;3400
85191;La Roche-sur-Yon;13901;8.7;55147
85192;Rochetrejoux;281;13.9;988
85193;Rosnay;198;10;645
85194;Les Sables-d'Olonne;13298;3.9;45030
85196;Saint-André-Goule-d'Oie;553;11.2;1892
85197;Montréverd;1056;12.7;3761
85198;Saint-Aubin-des-Ormeaux;405;13.6;1344
85199;Saint-Aubin-la-Plaine;147;17.2;542
85200;Saint-Avaugourd-des-Landes;330;7.6;1082
85201;Saint-Benoist-sur-Mer;162;6.4;493
85202;Sainte-Cécile;457;9.9;1597
85204;Saint-Christophe-du-Ligneron;760;7.9;2586
85205;Saint-Cyr-des-Gâts;170;8.8;528
85206;Saint-Cyr-en-Talmondais;118;4.2;394
85207;Saint-Denis-du-Payré;136;3.7;389
85208;Saint-Denis-la-Chevasse;673;11.3;2376
85209;Saint-Étienne-de-Brillouet;193;11.9;642
85210;Saint-Étienne-du-Bois;570;11.6;2135
85211;Sainte-Flaive-des-Loups;730;9.6;2439
85213;Rives de l'Yon;1227;9.4;4217
85214;Sainte-Foy;777;4.5;2378
85215;Saint-Fulgent;1055;10;3814
85216;Sainte-Gemme-la-Plaine;596;9;2058
85218;Saint-Georges-de-Pointindoux;509;6.7;1696
85220;Saint-Germain-de-Prinçay;470;9.6;1598
85221;Saint-Gervais;825;8.2;2697
85222;Saint-Gilles-Croix-de-Vie;2245;4.5;7862
85223;Sainte-Hermine;838;9.5;2940
85226;Saint-Hilaire-de-Riez;3673;3.6;11297
85227;Saint-Hilaire-des-Loges;545;9.2;1921
85229;Saint-Hilaire-de-Voust;178;10.4;585
85231;Saint-Hilaire-la-Forêt;246;3.9;790
85232;Saint-Hilaire-le-Vouhis;310;11.3;1079
85233;Saint-Jean-de-Beugné;183;13;604
85234;Saint-Jean-de-Monts;2597;5;8696
85235;Saint-Juire-Champgillon;118;8.3;421
85236;Saint-Julien-des-Landes;582;8.8;1872
85237;Saint-Laurent-de-la-Salle;112;8.7;378
85238;Saint-Laurent-sur-Sèvre;962;11.5;3689
85239;Saint-Maixent-sur-Vie;335;6;1124
85240;Saint-Malô-du-Bois;480;13.2;1615
85242;Saint-Mars-la-Réorthe;292;10.2;999
85243;Brem-sur-Mer;912;3.2;2817
85244;Saint-Martin-de-Fraigneau;262;9.2;821
85245;Saint-Martin-des-Fontaines;54;0;171
85246;Saint-Martin-des-Noyers;735;7.5;2483
85247;Saint-Martin-des-Tilleuls;320;10.9;1082
85248;Saint-Martin-Lars-en-Sainte-Hermine;129;7.7;416
85250;Saint-Mathurin;724;7;2323
85251;Saint-Maurice-des-Noues;196;6.7;632
85252;Saint-Maurice-le-Girard;180;5.6;593
85254;Saint-Mesmin;557;7.2;1755
85255;Saint-Michel-en-l'Herm;736;5.4;2341
85256;Saint-Michel-le-Cloucq;415;7;1287
85259;Saint-Paul-en-Pareds;391;10.3;1328
85260;Saint-Paul-Mont-Penit;244;10.5;826
85261;Sainte-Pexine;85;5.9;278
85262;Saint-Philbert-de-Bouaine;993;14.9;3535
85264;Saint-Pierre-du-Chemin;365;9.5;1331
85265;Saint-Pierre-le-Vieux;293;8.6;940
85266;Saint-Prouant;483;12.9;1662
85267;Sainte-Radégonde-des-Noyers;300;5;934
85268;Saint-Révérend;446;6.7;1459
85269;Saint-Sigismond;125;8;419
85271;Saint-Sulpice-en-Pareds;126;16;436
85273;Saint-Urbain;555;11.7;1879
85274;Saint-Valérien;157;9.3;532
85276;Saint-Vincent-Sterlanges;224;4.5;759
85277;Saint-Vincent-sur-Graon;464;7.4;1535
85278;Saint-Vincent-sur-Jard;439;3.1;1312
85280;Sallertaine;1020;5.3;3171
85281;Sérigné;320;6.3;987
85282;Sigournais;280;10.7;912
85284;Soullans;1374;4.9;4259
85285;Le Tablier;229;8.6;740
85286;La Taillée;173;11.8;561
85287;Tallud-Sainte-Gemme;135;7.4;458
85288;Talmont-Saint-Hilaire;2450;5.4;7831
85289;La Tardière;425;8.2;1327
85290;Thiré;173;11.8;553
85291;Thorigny;340;13.2;1231
